case_id,initialization,interior_points,seed_hash_match,euler_feasible,slsqp_feasible,slsqp_minus_euler_percent
correlated_roughness-s05,barrier,32,True,True,True,-6.719670910567417
correlated_roughness-s05,barrier,64,True,True,True,-6.675069514349876
correlated_roughness-s05,barrier,128,False,True,False,
correlated_roughness-s05,fast_marching,32,True,True,True,-0.022278895517592788
correlated_roughness-s05,fast_marching,64,True,True,True,-0.0030760724232798977
correlated_roughness-s05,fast_marching,128,False,True,False,
correlated_roughness-s05,straight,32,True,True,True,-6.719670866820254
correlated_roughness-s05,straight,64,True,True,True,-6.675069514964976
correlated_roughness-s05,straight,128,False,True,False,
correlated_roughness-s06,arc_left,32,True,True,True,-40.79961319091425
correlated_roughness-s06,arc_left,64,True,True,True,-40.820340644006656
correlated_roughness-s06,arc_left,128,False,True,False,
correlated_roughness-s06,arc_right,32,True,True,True,-37.924406798675136
correlated_roughness-s06,arc_right,64,True,True,True,-36.97780912505143
correlated_roughness-s06,arc_right,128,False,True,False,
correlated_roughness-s06,barrier,32,True,True,True,-24.881756826384034
correlated_roughness-s06,barrier,64,True,True,True,-26.703301083083097
correlated_roughness-s06,barrier,128,False,True,False,
correlated_roughness-s06,fast_marching,32,True,True,True,0.0028474203397249754
correlated_roughness-s06,fast_marching,64,True,True,True,0.0008001044488626036
correlated_roughness-s06,fast_marching,128,False,True,False,
correlated_roughness-s06,straight,32,True,True,True,-24.881756829150145
correlated_roughness-s06,straight,64,True,True,True,-26.703301087448914
correlated_roughness-s06,straight,128,False,True,False,
correlated_roughness-s07,arc_left,32,False,False,False,
correlated_roughness-s07,arc_left,64,False,False,False,
correlated_roughness-s07,arc_left,128,False,False,False,
correlated_roughness-s07,arc_right,32,True,True,True,-25.690439184434396
correlated_roughness-s07,arc_right,64,True,True,True,-26.27621446044038
correlated_roughness-s07,arc_right,128,False,True,False,
correlated_roughness-s07,barrier,32,True,False,True,
correlated_roughness-s07,barrier,64,True,False,True,
correlated_roughness-s07,barrier,128,False,False,False,
correlated_roughness-s07,fast_marching,32,False,False,False,
correlated_roughness-s07,fast_marching,64,False,False,False,
correlated_roughness-s07,fast_marching,128,False,False,False,
correlated_roughness-s07,straight,32,True,False,True,
correlated_roughness-s07,straight,64,True,False,True,
correlated_roughness-s07,straight,128,False,False,False,
correlated_roughness-s08,arc_left,32,True,False,True,
correlated_roughness-s08,arc_left,64,True,False,True,
correlated_roughness-s08,arc_left,128,False,False,False,
correlated_roughness-s08,arc_right,32,True,True,True,-27.638790966991376
correlated_roughness-s08,arc_right,64,True,True,True,-27.510961933815384
correlated_roughness-s08,arc_right,128,False,True,False,
correlated_roughness-s08,barrier,32,True,True,True,-22.874069227930697
correlated_roughness-s08,barrier,64,True,True,True,-20.93349175766617
correlated_roughness-s08,barrier,128,False,True,False,
correlated_roughness-s08,fast_marching,32,True,True,True,-0.02073184093983597
correlated_roughness-s08,fast_marching,64,True,True,True,-0.0018798967949401292
correlated_roughness-s08,fast_marching,128,False,True,False,
correlated_roughness-s08,straight,32,True,True,True,-22.874069332541925
correlated_roughness-s08,straight,64,True,True,True,-20.93349080690226
correlated_roughness-s08,straight,128,False,True,False,
correlated_roughness-s09,arc_left,32,True,False,True,
correlated_roughness-s09,arc_left,64,True,False,True,
correlated_roughness-s09,arc_left,128,False,False,False,
correlated_roughness-s09,arc_right,32,True,True,True,-25.03270972680118
correlated_roughness-s09,arc_right,64,True,True,True,-24.96633199115763
correlated_roughness-s09,arc_right,128,False,True,False,
correlated_roughness-s09,barrier,32,True,True,True,-9.020723826161097
correlated_roughness-s09,barrier,64,True,True,True,-9.01982831112916
correlated_roughness-s09,barrier,128,False,True,False,
correlated_roughness-s09,fast_marching,32,True,True,True,-0.0011145220958938067
correlated_roughness-s09,fast_marching,64,True,True,True,-0.00023392163905844226
correlated_roughness-s09,fast_marching,128,False,True,False,
correlated_roughness-s09,straight,32,True,True,True,-9.020723834920421
correlated_roughness-s09,straight,64,True,True,True,-9.019828315584675
correlated_roughness-s09,straight,128,False,True,False,
correlated_roughness-s10,arc_left,32,True,False,False,
correlated_roughness-s10,arc_left,64,True,False,False,
correlated_roughness-s10,arc_left,128,False,False,False,
correlated_roughness-s10,arc_right,32,True,True,True,-23.38011293905435
correlated_roughness-s10,arc_right,64,True,True,True,-23.420630585904032
correlated_roughness-s10,arc_right,128,False,True,False,
correlated_roughness-s10,barrier,32,True,True,True,-13.069600213756011
correlated_roughness-s10,barrier,64,True,True,True,-14.440329939402758
correlated_roughness-s10,barrier,128,False,True,False,
correlated_roughness-s10,fast_marching,32,False,False,False,
correlated_roughness-s10,fast_marching,64,False,False,False,
correlated_roughness-s10,fast_marching,128,False,False,False,
correlated_roughness-s10,straight,32,True,True,True,-13.069598476439001
correlated_roughness-s10,straight,64,True,True,True,-14.440291183726492
correlated_roughness-s10,straight,128,False,True,False,
correlated_roughness-s11,arc_left,32,True,True,True,-39.74620620758976
correlated_roughness-s11,arc_left,64,True,True,True,-39.715215050945005
correlated_roughness-s11,arc_left,128,False,True,False,
correlated_roughness-s11,arc_right,32,True,False,True,
correlated_roughness-s11,arc_right,64,True,False,True,
correlated_roughness-s11,arc_right,128,False,False,False,
correlated_roughness-s11,barrier,32,True,True,True,-25.66925755147363
correlated_roughness-s11,barrier,64,True,True,True,-25.55129335198969
correlated_roughness-s11,barrier,128,False,True,False,
correlated_roughness-s11,fast_marching,32,False,False,False,
correlated_roughness-s11,fast_marching,64,False,False,False,
correlated_roughness-s11,fast_marching,128,False,False,False,
correlated_roughness-s11,straight,32,True,True,True,-25.669257604072143
correlated_roughness-s11,straight,64,True,True,True,-25.551293350790996
correlated_roughness-s11,straight,128,False,True,False,
correlated_roughness-s12,arc_left,32,True,True,True,0.005824602862308419
correlated_roughness-s12,arc_left,64,True,True,True,-0.00010473648402775618
correlated_roughness-s12,arc_left,128,False,True,False,
correlated_roughness-s12,arc_right,32,True,True,True,-24.94658749071767
correlated_roughness-s12,arc_right,64,True,True,True,-25.600397559450734
correlated_roughness-s12,arc_right,128,False,True,False,
correlated_roughness-s12,barrier,32,True,True,True,-9.86804790994275
correlated_roughness-s12,barrier,64,True,True,True,-9.835431526283042
correlated_roughness-s12,barrier,128,False,True,False,
correlated_roughness-s12,fast_marching,32,False,False,False,
correlated_roughness-s12,fast_marching,64,False,False,False,
correlated_roughness-s12,fast_marching,128,False,False,False,
correlated_roughness-s12,straight,32,True,True,True,-9.232009227830103
correlated_roughness-s12,straight,64,True,True,True,-9.83543338611407
correlated_roughness-s12,straight,128,False,True,False,
correlated_roughness-s13,arc_left,32,True,True,True,-26.85286184526879
correlated_roughness-s13,arc_left,64,True,True,True,-27.338294883093095
correlated_roughness-s13,arc_left,128,False,True,False,
correlated_roughness-s13,arc_right,32,True,True,True,0.12498566692102797
correlated_roughness-s13,arc_right,64,True,True,True,-0.18077036517615117
correlated_roughness-s13,arc_right,128,False,False,False,
correlated_roughness-s13,barrier,32,True,True,True,-5.86022529719995
correlated_roughness-s13,barrier,64,True,True,True,-5.8010687196733155
correlated_roughness-s13,barrier,128,False,True,False,
correlated_roughness-s13,fast_marching,32,True,True,True,-0.07463015503529039
correlated_roughness-s13,fast_marching,64,True,True,True,-0.0036764479804992163
correlated_roughness-s13,fast_marching,128,False,True,False,
correlated_roughness-s13,straight,32,True,True,True,-5.860225271085629
correlated_roughness-s13,straight,64,True,True,True,-5.801068729711407
correlated_roughness-s13,straight,128,False,True,False,
correlated_roughness-s14,arc_left,32,True,True,True,-2.499191555442485
correlated_roughness-s14,arc_left,64,True,True,True,-2.4690375086406435
correlated_roughness-s14,arc_left,128,False,True,False,
correlated_roughness-s14,arc_right,32,True,False,True,
correlated_roughness-s14,arc_right,64,False,False,False,
correlated_roughness-s14,arc_right,128,False,False,False,
correlated_roughness-s14,barrier,32,False,True,False,
correlated_roughness-s14,barrier,64,False,True,False,
correlated_roughness-s14,barrier,128,False,True,False,
correlated_roughness-s14,fast_marching,32,False,False,False,
correlated_roughness-s14,fast_marching,64,False,False,False,
correlated_roughness-s14,fast_marching,128,False,False,False,
correlated_roughness-s14,straight,32,True,False,True,
correlated_roughness-s14,straight,64,True,False,True,
correlated_roughness-s14,straight,128,False,False,False,
correlated_roughness-s15,arc_left,32,True,False,True,
correlated_roughness-s15,arc_left,64,True,False,True,
correlated_roughness-s15,arc_left,128,False,False,False,
correlated_roughness-s15,arc_right,32,True,True,True,-19.327415405524253
correlated_roughness-s15,arc_right,64,True,True,True,-21.09694527401082
correlated_roughness-s15,arc_right,128,False,True,False,
correlated_roughness-s15,barrier,32,True,True,True,-0.018437810397320224
correlated_roughness-s15,barrier,64,True,True,True,0.00928349412524318
correlated_roughness-s15,barrier,128,False,True,False,
correlated_roughness-s15,fast_marching,32,False,True,False,
correlated_roughness-s15,fast_marching,64,False,True,False,
correlated_roughness-s15,fast_marching,128,False,True,False,
correlated_roughness-s15,straight,32,True,True,True,-0.7671551681112311
correlated_roughness-s15,straight,64,True,True,True,-0.8320861977126238
correlated_roughness-s15,straight,128,False,True,False,
correlated_roughness-s16,arc_left,32,True,True,True,-1.8181178010381094
correlated_roughness-s16,arc_left,64,True,True,True,-3.1099515397544124
correlated_roughness-s16,arc_left,128,False,True,False,
correlated_roughness-s16,arc_right,32,True,False,True,
correlated_roughness-s16,arc_right,64,True,False,True,
correlated_roughness-s16,arc_right,128,False,False,False,
correlated_roughness-s16,barrier,32,True,True,True,-23.219525083436515
correlated_roughness-s16,barrier,64,True,True,True,-24.250412474341665
correlated_roughness-s16,barrier,128,False,True,False,
correlated_roughness-s16,fast_marching,32,False,False,False,
correlated_roughness-s16,fast_marching,64,False,False,False,
correlated_roughness-s16,fast_marching,128,False,False,False,
correlated_roughness-s16,straight,32,True,True,True,-23.21952511752514
correlated_roughness-s16,straight,64,True,True,True,-24.250412481140817
correlated_roughness-s16,straight,128,False,True,False,
correlated_roughness-s17,arc_left,32,True,False,True,
correlated_roughness-s17,arc_left,64,False,False,False,
correlated_roughness-s17,arc_left,128,False,False,False,
correlated_roughness-s17,arc_right,32,True,False,True,
correlated_roughness-s17,arc_right,64,True,True,True,-27.808439346366058
correlated_roughness-s17,arc_right,128,False,False,False,
correlated_roughness-s17,barrier,32,False,False,False,
correlated_roughness-s17,barrier,64,False,False,False,
correlated_roughness-s17,barrier,128,False,False,False,
correlated_roughness-s17,fast_marching,32,True,True,True,-0.1274491410544856
correlated_roughness-s17,fast_marching,64,True,True,True,-0.015201073791745413
correlated_roughness-s17,fast_marching,128,False,True,False,
correlated_roughness-s17,straight,32,True,False,True,
correlated_roughness-s17,straight,64,True,False,True,
correlated_roughness-s17,straight,128,False,False,False,
correlated_roughness-s18,arc_left,32,True,True,True,-21.96553233106271
correlated_roughness-s18,arc_left,64,True,True,True,-9.586527889751382
correlated_roughness-s18,arc_left,128,False,True,False,
correlated_roughness-s18,arc_right,32,True,True,True,-10.841151235239954
correlated_roughness-s18,arc_right,64,True,True,True,-11.959905130359873
correlated_roughness-s18,arc_right,128,False,True,False,
correlated_roughness-s18,barrier,32,True,True,True,-2.5327974276951064
correlated_roughness-s18,barrier,64,True,True,True,-2.5199197020713573
correlated_roughness-s18,barrier,128,False,True,False,
correlated_roughness-s18,fast_marching,32,True,True,True,0.00032205608731156096
correlated_roughness-s18,fast_marching,64,True,True,True,0.00013960113641623716
correlated_roughness-s18,fast_marching,128,False,True,False,
correlated_roughness-s18,straight,32,True,True,True,-2.527342123675749
correlated_roughness-s18,straight,64,True,True,True,-2.5218706450602353
correlated_roughness-s18,straight,128,False,True,False,
correlated_roughness-s19,arc_left,32,True,True,True,-17.577789826066276
correlated_roughness-s19,arc_left,64,True,False,True,
correlated_roughness-s19,arc_left,128,False,True,False,
correlated_roughness-s19,arc_right,32,True,True,True,-8.988957701468994
correlated_roughness-s19,arc_right,64,True,False,True,
correlated_roughness-s19,arc_right,128,False,True,False,
correlated_roughness-s19,barrier,32,True,True,True,-15.674871090538986
correlated_roughness-s19,barrier,64,True,True,True,-16.21393073006311
correlated_roughness-s19,barrier,128,False,True,False,
correlated_roughness-s19,fast_marching,32,True,True,True,-0.10466708052278134
correlated_roughness-s19,fast_marching,64,True,True,True,-0.0025149402973472443
correlated_roughness-s19,fast_marching,128,False,True,False,
correlated_roughness-s19,straight,32,True,True,True,-15.674871039691341
correlated_roughness-s19,straight,64,True,True,True,-16.213930737506793
correlated_roughness-s19,straight,128,False,True,False,
dead_ends-s00,arc_left,32,True,False,True,
dead_ends-s00,arc_left,64,True,False,False,
dead_ends-s00,arc_left,128,False,False,False,
dead_ends-s00,arc_right,32,True,False,True,
dead_ends-s00,arc_right,64,False,False,False,
dead_ends-s00,arc_right,128,True,False,False,
dead_ends-s00,barrier,32,True,True,True,0.0016701069965040641
dead_ends-s00,barrier,64,True,False,True,
dead_ends-s00,barrier,128,False,True,False,
dead_ends-s00,fast_marching,32,True,True,True,0.0016700857713965779
dead_ends-s00,fast_marching,64,True,True,True,0.0006052103043565004
dead_ends-s00,fast_marching,128,False,True,False,
dead_ends-s00,straight,32,True,False,False,
dead_ends-s00,straight,64,False,False,False,
dead_ends-s00,straight,128,False,False,False,
dead_ends-s01,arc_left,32,True,False,True,
dead_ends-s01,arc_left,64,False,False,False,
dead_ends-s01,arc_left,128,True,False,False,
dead_ends-s01,arc_right,32,True,False,True,
dead_ends-s01,arc_right,64,False,False,False,
dead_ends-s01,arc_right,128,False,False,False,
dead_ends-s01,barrier,32,True,True,True,0.0018183287189892433
dead_ends-s01,barrier,64,True,False,True,
dead_ends-s01,barrier,128,False,True,False,
dead_ends-s01,fast_marching,32,True,True,True,0.0018183108694223508
dead_ends-s01,fast_marching,64,True,True,True,0.0006864604808020097
dead_ends-s01,fast_marching,128,False,True,False,
dead_ends-s01,straight,32,True,False,False,
dead_ends-s01,straight,64,True,False,False,
dead_ends-s01,straight,128,False,False,False,
dead_ends-s02,arc_left,32,True,False,False,
dead_ends-s02,arc_left,64,False,False,False,
dead_ends-s02,arc_left,128,True,False,False,
dead_ends-s02,arc_right,32,True,False,True,
dead_ends-s02,arc_right,64,False,False,False,
dead_ends-s02,arc_right,128,False,False,False,
dead_ends-s02,barrier,32,True,True,True,-25.13724824201734
dead_ends-s02,barrier,64,True,True,True,-38.98184143254254
dead_ends-s02,barrier,128,False,True,False,
dead_ends-s02,fast_marching,32,True,True,True,0.001419019449599279
dead_ends-s02,fast_marching,64,True,True,True,0.000535826767367185
dead_ends-s02,fast_marching,128,False,True,False,
dead_ends-s02,straight,32,True,False,False,
dead_ends-s02,straight,64,False,False,False,
dead_ends-s02,straight,128,False,False,False,
dead_ends-s03,arc_left,32,True,False,True,
dead_ends-s03,arc_left,64,True,False,False,
dead_ends-s03,arc_left,128,False,False,False,
dead_ends-s03,arc_right,32,True,False,True,
dead_ends-s03,arc_right,64,False,False,False,
dead_ends-s03,arc_right,128,False,False,False,
dead_ends-s03,barrier,32,True,True,True,0.0012738786407202407
dead_ends-s03,barrier,64,True,True,True,-32.93381820321623
dead_ends-s03,barrier,128,False,True,False,
dead_ends-s03,fast_marching,32,True,True,True,0.0012738817350544539
dead_ends-s03,fast_marching,64,True,True,True,0.0004589838226982805
dead_ends-s03,fast_marching,128,False,True,False,
dead_ends-s03,straight,32,True,False,False,
dead_ends-s03,straight,64,False,False,False,
dead_ends-s03,straight,128,False,False,False,
dead_ends-s04,arc_left,32,True,False,True,
dead_ends-s04,arc_left,64,False,False,False,
dead_ends-s04,arc_left,128,False,False,False,
dead_ends-s04,arc_right,32,True,False,False,
dead_ends-s04,arc_right,64,False,False,False,
dead_ends-s04,arc_right,128,False,False,False,
dead_ends-s04,barrier,32,True,True,True,0.0012385524840184366
dead_ends-s04,barrier,64,True,True,True,-28.869219319174004
dead_ends-s04,barrier,128,False,False,False,
dead_ends-s04,fast_marching,32,True,True,True,0.0012385468934821783
dead_ends-s04,fast_marching,64,True,True,True,0.00044118631181026634
dead_ends-s04,fast_marching,128,False,True,False,
dead_ends-s04,straight,32,True,False,False,
dead_ends-s04,straight,64,False,False,False,
dead_ends-s04,straight,128,False,False,False,
dead_ends-s05,arc_left,32,True,False,True,
dead_ends-s05,arc_left,64,False,False,False,
dead_ends-s05,arc_left,128,False,False,False,
dead_ends-s05,arc_right,32,True,False,False,
dead_ends-s05,arc_right,64,True,False,False,
dead_ends-s05,arc_right,128,True,False,False,
dead_ends-s05,barrier,32,True,True,True,-27.141635625203573
dead_ends-s05,barrier,64,True,True,True,-56.743237505292896
dead_ends-s05,barrier,128,False,False,False,
dead_ends-s05,fast_marching,32,True,True,True,0.00133706108949555
dead_ends-s05,fast_marching,64,True,True,True,0.000500204254923525
dead_ends-s05,fast_marching,128,False,True,False,
dead_ends-s05,straight,32,True,False,False,
dead_ends-s05,straight,64,False,False,False,
dead_ends-s05,straight,128,False,False,False,
dead_ends-s06,arc_left,32,True,False,True,
dead_ends-s06,arc_left,64,True,False,False,
dead_ends-s06,arc_left,128,False,False,False,
dead_ends-s06,arc_right,32,True,False,False,
dead_ends-s06,arc_right,64,False,False,False,
dead_ends-s06,arc_right,128,False,False,False,
dead_ends-s06,barrier,32,True,True,True,0.0019179833423382084
dead_ends-s06,barrier,64,True,True,True,-30.410202477121935
dead_ends-s06,barrier,128,False,True,False,
dead_ends-s06,fast_marching,32,True,True,True,0.0019179819115600998
dead_ends-s06,fast_marching,64,True,True,True,0.0006772021540935748
dead_ends-s06,fast_marching,128,False,True,False,
dead_ends-s06,straight,32,True,False,False,
dead_ends-s06,straight,64,False,False,False,
dead_ends-s06,straight,128,False,False,False,
dead_ends-s07,arc_left,32,True,False,True,
dead_ends-s07,arc_left,64,False,False,False,
dead_ends-s07,arc_left,128,False,False,False,
dead_ends-s07,arc_right,32,True,False,True,
dead_ends-s07,arc_right,64,True,False,False,
dead_ends-s07,arc_right,128,True,False,False,
dead_ends-s07,barrier,32,True,True,True,0.001618086469815177
dead_ends-s07,barrier,64,True,False,True,
dead_ends-s07,barrier,128,False,True,False,
dead_ends-s07,fast_marching,32,True,True,True,0.0016180876611742315
dead_ends-s07,fast_marching,64,True,True,True,0.0006105394085101707
dead_ends-s07,fast_marching,128,False,True,False,
dead_ends-s07,straight,32,True,False,True,
dead_ends-s07,straight,64,True,False,False,
dead_ends-s07,straight,128,False,False,False,
dead_ends-s08,arc_left,32,True,False,True,
dead_ends-s08,arc_left,64,False,False,False,
dead_ends-s08,arc_left,128,True,False,False,
dead_ends-s08,arc_right,32,True,False,False,
dead_ends-s08,arc_right,64,False,False,False,
dead_ends-s08,arc_right,128,False,False,False,
dead_ends-s08,barrier,32,True,True,True,-26.14087753861973
dead_ends-s08,barrier,64,True,True,True,-35.005031918449156
dead_ends-s08,barrier,128,False,False,False,
dead_ends-s08,fast_marching,32,True,True,True,0.0015526985334457317
dead_ends-s08,fast_marching,64,True,True,True,0.0005750603438512954
dead_ends-s08,fast_marching,128,False,True,False,
dead_ends-s08,straight,32,True,False,False,
dead_ends-s08,straight,64,False,False,False,
dead_ends-s08,straight,128,False,False,False,
dead_ends-s09,arc_left,32,True,False,True,
dead_ends-s09,arc_left,64,False,False,False,
dead_ends-s09,arc_left,128,False,False,False,
dead_ends-s09,arc_right,32,True,False,True,
dead_ends-s09,arc_right,64,True,False,False,
dead_ends-s09,arc_right,128,False,False,False,
dead_ends-s09,barrier,32,True,True,True,0.0013237713997172624
dead_ends-s09,barrier,64,True,True,True,-25.66709622205446
dead_ends-s09,barrier,128,False,True,False,
dead_ends-s09,fast_marching,32,True,True,True,0.00132376116890229
dead_ends-s09,fast_marching,64,True,True,True,0.0004803028041280039
dead_ends-s09,fast_marching,128,False,True,False,
dead_ends-s09,straight,32,True,False,False,
dead_ends-s09,straight,64,False,False,False,
dead_ends-s09,straight,128,False,False,False,
dead_ends-s10,arc_left,32,True,False,False,
dead_ends-s10,arc_left,64,True,False,False,
dead_ends-s10,arc_left,128,False,False,False,
dead_ends-s10,arc_right,32,True,False,True,
dead_ends-s10,arc_right,64,False,False,False,
dead_ends-s10,arc_right,128,False,False,False,
dead_ends-s10,barrier,32,True,True,True,0.0012405817367640989
dead_ends-s10,barrier,64,True,True,True,-30.731249065375728
dead_ends-s10,barrier,128,False,False,False,
dead_ends-s10,fast_marching,32,True,True,True,0.0012405610521685705
dead_ends-s10,fast_marching,64,True,True,True,0.0004339659738133424
dead_ends-s10,fast_marching,128,False,True,False,
dead_ends-s10,straight,32,True,False,False,
dead_ends-s10,straight,64,False,False,False,
dead_ends-s10,straight,128,False,False,False,
dead_ends-s11,arc_left,32,True,False,True,
dead_ends-s11,arc_left,64,True,False,False,
dead_ends-s11,arc_left,128,False,False,False,
dead_ends-s11,arc_right,32,True,False,True,
dead_ends-s11,arc_right,64,True,False,False,
dead_ends-s11,arc_right,128,False,False,False,
dead_ends-s11,barrier,32,True,True,True,-22.40205645409949
dead_ends-s11,barrier,64,True,True,True,-30.417410367899592
dead_ends-s11,barrier,128,False,False,False,
dead_ends-s11,fast_marching,32,True,True,True,0.001252239043582738
dead_ends-s11,fast_marching,64,True,True,True,0.00047011731041243944
dead_ends-s11,fast_marching,128,False,True,False,
dead_ends-s11,straight,32,True,False,False,
dead_ends-s11,straight,64,False,False,False,
dead_ends-s11,straight,128,False,False,False,
dead_ends-s12,arc_left,32,True,False,False,
dead_ends-s12,arc_left,64,False,False,False,
dead_ends-s12,arc_left,128,True,False,False,
dead_ends-s12,arc_right,32,True,False,False,
dead_ends-s12,arc_right,64,False,False,False,
dead_ends-s12,arc_right,128,False,False,False,
dead_ends-s12,barrier,32,True,True,True,0.001456350039406437
dead_ends-s12,barrier,64,True,False,True,
dead_ends-s12,barrier,128,False,True,False,
dead_ends-s12,fast_marching,32,True,True,True,0.0014563353805444176
dead_ends-s12,fast_marching,64,True,True,True,0.0005405332548838148
dead_ends-s12,fast_marching,128,False,True,False,
dead_ends-s12,straight,32,True,False,False,
dead_ends-s12,straight,64,True,False,False,
dead_ends-s12,straight,128,False,False,False,
dead_ends-s13,arc_left,32,True,False,False,
dead_ends-s13,arc_left,64,True,False,False,
dead_ends-s13,arc_left,128,False,False,False,
dead_ends-s13,arc_right,32,True,False,False,
dead_ends-s13,arc_right,64,True,False,False,
dead_ends-s13,arc_right,128,False,False,False,
dead_ends-s13,barrier,32,True,True,True,0.0013033165561741643
dead_ends-s13,barrier,64,True,False,True,
dead_ends-s13,barrier,128,False,False,False,
dead_ends-s13,fast_marching,32,True,True,True,0.0013033151628006373
dead_ends-s13,fast_marching,64,True,True,True,0.0004780678353412419
dead_ends-s13,fast_marching,128,False,True,False,
dead_ends-s13,straight,32,True,False,False,
dead_ends-s13,straight,64,False,False,False,
dead_ends-s13,straight,128,False,False,False,
dead_ends-s14,arc_left,32,True,False,True,
dead_ends-s14,arc_left,64,False,False,False,
dead_ends-s14,arc_left,128,False,False,False,
dead_ends-s14,arc_right,32,True,False,False,
dead_ends-s14,arc_right,64,True,False,False,
dead_ends-s14,arc_right,128,True,False,False,
dead_ends-s14,barrier,32,True,True,True,-25.510676269552874
dead_ends-s14,barrier,64,True,True,True,-37.787281497492756
dead_ends-s14,barrier,128,False,False,False,
dead_ends-s14,fast_marching,32,True,True,True,0.0013442150017558766
dead_ends-s14,fast_marching,64,True,True,True,0.0004895855115504073
dead_ends-s14,fast_marching,128,False,True,False,
dead_ends-s14,straight,32,True,False,False,
dead_ends-s14,straight,64,False,False,False,
dead_ends-s14,straight,128,False,False,False,
dead_ends-s15,arc_left,32,True,False,True,
dead_ends-s15,arc_left,64,True,False,False,
dead_ends-s15,arc_left,128,False,False,False,
dead_ends-s15,arc_right,32,True,False,False,
dead_ends-s15,arc_right,64,True,False,False,
dead_ends-s15,arc_right,128,True,False,False,
dead_ends-s15,barrier,32,True,True,True,0.001627690015069952
dead_ends-s15,barrier,64,True,True,True,-39.26216737887636
dead_ends-s15,barrier,128,False,True,False,
dead_ends-s15,fast_marching,32,True,True,True,0.001627660755007604
dead_ends-s15,fast_marching,64,True,True,True,0.0005726249241810302
dead_ends-s15,fast_marching,128,False,True,False,
dead_ends-s15,straight,32,True,False,False,
dead_ends-s15,straight,64,False,False,False,
dead_ends-s15,straight,128,False,False,False,
dead_ends-s16,arc_left,32,True,False,True,
dead_ends-s16,arc_left,64,False,False,False,
dead_ends-s16,arc_left,128,False,False,False,
dead_ends-s16,arc_right,32,True,False,True,
dead_ends-s16,arc_right,64,False,False,False,
dead_ends-s16,arc_right,128,True,False,False,
dead_ends-s16,barrier,32,True,True,True,0.001800613747688005
dead_ends-s16,barrier,64,True,True,True,-43.03546896348567
dead_ends-s16,barrier,128,False,True,False,
dead_ends-s16,fast_marching,32,True,True,True,0.0018006024028914243
dead_ends-s16,fast_marching,64,True,True,True,0.0006517744293668388
dead_ends-s16,fast_marching,128,False,True,False,
dead_ends-s16,straight,32,True,False,False,
dead_ends-s16,straight,64,False,False,False,
dead_ends-s16,straight,128,False,False,False,
dead_ends-s17,arc_left,32,True,False,True,
dead_ends-s17,arc_left,64,True,False,False,
dead_ends-s17,arc_left,128,False,False,False,
dead_ends-s17,arc_right,32,True,False,False,
dead_ends-s17,arc_right,64,True,False,False,
dead_ends-s17,arc_right,128,False,False,False,
dead_ends-s17,barrier,32,True,True,True,-26.006739695582414
dead_ends-s17,barrier,64,True,True,True,-34.98025656980676
dead_ends-s17,barrier,128,False,True,False,
dead_ends-s17,fast_marching,32,True,True,True,0.0013176676453338309
dead_ends-s17,fast_marching,64,True,True,True,0.00048308726924380335
dead_ends-s17,fast_marching,128,False,True,False,
dead_ends-s17,straight,32,True,False,False,
dead_ends-s17,straight,64,False,False,False,
dead_ends-s17,straight,128,False,False,False,
dead_ends-s18,arc_left,32,True,False,False,
dead_ends-s18,arc_left,64,False,False,False,
dead_ends-s18,arc_left,128,True,False,False,
dead_ends-s18,arc_right,32,True,False,True,
dead_ends-s18,arc_right,64,True,False,False,
dead_ends-s18,arc_right,128,True,False,False,
dead_ends-s18,barrier,32,True,True,True,0.0017370336795376631
dead_ends-s18,barrier,64,True,True,True,-25.724662921387683
dead_ends-s18,barrier,128,False,True,False,
dead_ends-s18,fast_marching,32,True,True,True,0.0017370349533931794
dead_ends-s18,fast_marching,64,True,True,True,0.0006313212272705692
dead_ends-s18,fast_marching,128,False,True,False,
dead_ends-s18,straight,32,True,False,False,
dead_ends-s18,straight,64,False,False,False,
dead_ends-s18,straight,128,False,False,False,
dead_ends-s19,arc_left,32,True,False,False,
dead_ends-s19,arc_left,64,True,False,False,
dead_ends-s19,arc_left,128,True,False,False,
dead_ends-s19,arc_right,32,True,False,True,
dead_ends-s19,arc_right,64,False,False,False,
dead_ends-s19,arc_right,128,True,False,False,
dead_ends-s19,barrier,32,True,True,True,0.0017512606894820864
dead_ends-s19,barrier,64,True,True,True,-33.766749704730984
dead_ends-s19,barrier,128,False,False,False,
dead_ends-s19,fast_marching,32,True,True,True,0.0017512588856688743
dead_ends-s19,fast_marching,64,True,True,True,0.0006432649122692823
dead_ends-s19,fast_marching,128,False,True,False,
dead_ends-s19,straight,32,True,False,False,
dead_ends-s19,straight,64,False,False,False,
dead_ends-s19,straight,128,False,False,False,
ridge_pass-s00,arc_left,32,True,False,False,
ridge_pass-s00,arc_left,64,True,False,False,
ridge_pass-s00,arc_left,128,True,False,False,
ridge_pass-s00,arc_right,32,True,False,True,
ridge_pass-s00,arc_right,64,True,False,True,
ridge_pass-s00,arc_right,128,False,False,False,
ridge_pass-s00,barrier,32,True,True,True,0.00016601305554340805
ridge_pass-s00,barrier,64,True,True,True,4.3530050420688856e-05
ridge_pass-s00,barrier,128,False,True,False,
ridge_pass-s00,fast_marching,32,True,True,True,0.0001660084304351061
ridge_pass-s00,fast_marching,64,True,True,True,4.3499682253377625e-05
